"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","ACV__c","Account__c","Contact__c","ContractUpdate__c","Description__c","Event__c","ExpectedCloseDate__c","ExpectedDuration__c","HearingStatus__c","LostDate__c","LostReason__c","MRR__c","NextActivityDate__c","NextStep__c","Pricebook2__c","ProposalStatus__c","SourceChannel__c","StageName__c","StandardCloseDate__c","StandardProbability__c","StandardStartDate__c","StartDate__c","ARR__c","ExpectedRevenue__c","IsClosed__c","IsWon__c","AccountCount__c","PlanCategory__c","ProductCategory__c","CsStage__c","ContractStartMonth__c"
"a08RB00001Z1GCAYA3","005RB00000grTmrYAE","false","株式会社グレート","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-10T02:52:03.000Z","005RB00000grTmrYAE","2026-08-10T02:52:03.000Z","","","","0.0","001RB00001VTrtbYAD","003RB00001NsOjvYAF","月","","","","12.0","","","","35200.0","2026-06-19","","","","","Negotiation","","80.0","2026-08-10","2026-08-24","422400.0","337920.0","false","false","4.0","Pro","Rendery","","2026/08"
"a08RB00001Z1GCBYA3","005RB00000grTmrYAE","false","株式会社インテリジェントフォース","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-10T02:49:36.000Z","005RB00000grTmrYAE","2026-08-10T02:49:36.000Z","","","","0.0","001RB00001VTrxgYAD","003RB00001NsPAiYAN","月","","","","12.0","","","","8800.0","2026-06-19","","","","","Negotiation","","30.0","2026-08-10","2026-09-07","105600.0","31680.0","false","false","1.0","Pro","Rendery","","2026/09"
"a08RB00001Z1GCCYA3","005RB00000grTzlYAE","false","株式会社TwinCompany","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","8800.0","","","","","","Closed Lost","","20.0","","2026-06-01","105600.0","21120.0","true","false","1.0","Pro","Rendery","","2026/06"
"a08RB00001Z1GCDYA3","005d5000005X5qEAAS","false","blanco graphics","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-06-21T16:02:54.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","","","","",""
"a08RB00001Z1GCEYA3","005RB00000grTzlYAE","false","Tofu 設計事務所","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","8800.0","","","","","","Qualification","","20.0","","2026-09-01","105600.0","21120.0","false","false","1.0","Pro","Rendery","","2026/09"
"a08RB00001Z1GCFYA3","005RB00000grTzlYAE","false","カリコ株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","8800.0","","","","","","Closed Won","","100.0","","2026-08-01","105600.0","105600.0","true","true","1.0","Pro","Rendery","","2026/08"
"a08RB00001Z1GCGYA3","005d5000005X5qEAAS","false","株式会社ローザ","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-06-21T16:02:54.000Z","","","","132000.0","","","月","","","2026-07-01","12.0","","","","11000.0","","","","","","Prospecting","","10.0","","","132000.0","13200.0","false","false","","","","",""
"a08RB00001bBu13YAC","005d5000005X5qEAAS","false","株式会社サンテン・コーポレーションRendery導入","2026-07-02T03:46:53.000Z","005d5000005X5qEAAS","2026-07-15T06:55:18.000Z","005RB00000eIlkbYAC","2026-07-15T06:55:18.000Z","","2026-07-14T10:34:08.000Z","2026-07-14T10:34:08.000Z","","001RB00001VTrRuYAL","003RB00001NsOGIYA3","月","Rendery 商談記録 - ㈱サンテン・コーポレーション
■ 商談サマリー（3行以内）

🎯 目的：Rendery（AI画像生成ツール）の機能説明とデモンストレーション
🎯 顧客主目的：店舗内装設計の提案フロー効率化（スケッチ→パース作成の時間短縮）
🎯 現時点の合意点：Renderyの基本機能・操作感を理解。社内トライアル実施の方向で検討開始

■ 顧客情報
項目	内容
会社名	㈱サンテン・コーポレーション
部署 / 役職	設計部（部長：吉田真経）
参加者	吉田真経、中、浦、山下、門川、吉田（専務・聴講）
利用想定人数	16名（設計部全員）
■ 顧客要件（Must / Want）
【Must】

✅ スケッチ/ラフ図面から高速にパース生成できること

現状：外注パース屋に依頼→1週間以上かかる
要望：数時間～1日で複数案を提案したい

✅ 社内コミュニケーション用ツールとして機能すること

設計メンバー間で統一的にイメージ出しできる仕組み
現状：各メンバーのやり方がバラバラ

✅ 手書き図面でも対応できること

完成度の高い図面がなくても使える
初期段階のラフなスケッチから立体化したい
【Want】

🔄 複数視点（鳥瞰図＋アイレベル）の整合性が取れた提案

同一プランで複数パターンを効率的に出したい

🔄 外観（ファサード）提案にも対応

テナント改装だけでなく、新築や外観改装にも使いたい

🔄 既存写真からの部分改装提案

図面がない状態で現状写真から一部変更提案したい
■ 現状の課題・不満
課題	詳細
提案スピードの遅さ	スケッチ→DXF変換→外注パース→修正で1週間以上。顧客との初回商談で即座にイメージ共有できない
外注依存	パース作成を外注に依存。指示書のやり取り、修正ラリーが煩雑
設計メンバー間の属人性	16名の設計者が各々異なるやり方でイメージ出し。統一的なプロセスがない
スケッチ品質への不安	吉田（部長）：「スケッチが下手だと顧客に見せられない」という心理的障壁
手戻りの多さ	初期段階でイメージ共有が不十分→施工段階での大きなズレが発生
■ Renderyで刺さったポイント
🎯 最大の訴求点

「ホワイトボード型UI + ワークフロー機能」による統一化

04:11：中（設計者）の感想「この部分、こう変更してほしいという流れが画面で全部わかる。直感的に触りやすい」
17:11：ワークフロー機能により「一人が上手く使えた使い方を他の誰でも再現できる」
💡 具体的に響いた機能
機能	顧客の反応
立面図→パース自動生成	20:22：吉田「あります」（頷き）。実務で頻繁に発生するシーン
30秒での生成速度	23:15：サンテン中「初めでは十分かな」と評価
鳥瞰図生成	13:18：吉田「これあるとめっちゃいいな。平面できた段階で立ち上げれると、こっちもイメージできてないところが大儀さんで、調整ができる」
マテリアルシミュレーション	15:29：マテリアルクラブ機能で「スケール感・向き・光の当たり方が施工に限りなく近い」
複数画像インプット	34:13：複数の立面図＋イメージ写真を組み合わせて生成可能
🔧 他のAI（Gemini/ChatGPT）との差別化
15:15：「建築に尖っている、特に日本の建築」
31:01：山下「Geminiだと図面通りにやってくれない。Renderyなら立面として使える」
35:54：サンテン中「Geminiだと写真に引っ張られてしまう。図面のレイアウトが保持される」
■ 懸念点・未解消事項
⚠️ 技術的懸念
懸念	顧客発言	対応状況
寸法精度	25:06：吉田「高さは寸法とほぼニアリーなのか」	妹尾：躯体線は維持するが、数値の自動調整はAIの苦手領域。補助線を引いて指示する方法を推奨
複数視点の整合性	40:23：サンテン中「朝刊と目線のパースで整合性が取れるか」	妹尾：平面から立体化は可能だが、逆側からの視点は見えない部分をAIが推測するため難しい。SketchUpで立体化推奨
生成精度のばらつき	35:17：妹尾「4～5枚目で出来上がった」	複数回の試行が必要。確率的な精度向上
📋 運用・契約面の未解消事項
項目	状況
セキュリティ要件	56:33：吉田「セキュリティオプションについて説明してほしい」→妹尾が説明。検討中
BIM化システム	59:37：吉田「図面のBIM化システムはいつリリース？」→妹尾「秋口予定。ベクター対応は未定」
導入アカウント数	53:19：吉田「16人全員からは入らず、段階的に増やす」→未定
■ 決裁・導入条件
項目	内容
決裁者	吉田真経（設計部長）+ 吉田（専務・聴講）
予算感	未確定。以下の3プランを提示：
• Pro：1アカウント1人、月額15,000円
• Enterprise：10アカウント以上、1人頭7,500円（推奨）
• Enterprise+セキュリティオプション：別途費用
導入時期	未定。段階的導入の方針
契約形態	PoC → 段階的拡大
53:19：吉田「まずトライアルして、2～3ヶ月使ってから増やす」
初期アカウント数	5～8アカウント（設計部内の主要メンバー）から開始予定
■ 現在の商談フェーズ
🔵 PoC検討
根拠：
27:51：デモ実施完了
53:19：「トライアルして2～3ヶ月使ってから」という段階的導入の方針が明確
技術的懸念（寸法精度、複数視点整合性）の解消が必要
セキュリティ要件の最終確認待ち
■ 次アクション（誰が・いつまでに）
🔴 営業（妹尾）
アクション	期限	優先度
セキュリティオプション詳細資料の提供	1週間以内	🔴 高
BIM化システムの対応状況（ベクター対応含む）を確認・報告	2週間以内	🟡 中
PoC用の初期アカウント（5～8個）の準備	契約後	🔴 高
社内確認：Enterprise+セキュリティオプションの月額費用確定	1週間以内	🔴 高
フォローアップメール送付（契約内容・アカウント数・開始時期の最終確認）	3営業日以内	🔴 高
🟢 顧客（吉田・設計部）
アクション	期限	優先度
社内検討：契約形態・アカウント数・開始時期の決定	2週間以内	🔴 高
セキュリティ要件の最終確認（IT部門との調整）	1週間以内	🟡 中
設計部メンバーへの事前説明・合意取得	契約前	🟡 中
🔵 技術/CS（Rendery側）
アクション	期限	優先度
PoC期間中のサポート体制確認	契約時	🟡 中
初期トレーニング（ワークフロー機能の使い方）の実施	PoC開始後1週間	🟡 中
■ 営業メモ（戦略・注意点）
🎯 受注確度の評価

現在の温度感：🔥 中～高（65-75%）

根拠：

✅ 課題の明確化：「提案スピード」「外注依存」「属人性排除」が具体的
✅ 機能への納得度：デモ後、複数メンバーから肯定的フィードバック
✅ 導入意欲：「段階的導入」という現実的なアプローチを提示
⚠️ 決裁プロセス：専務も聴講しており、経営層の関心あり
⚠️ 予算：未確定だが、月額7,500円/人（16人で月120,000円）は許容範囲と推測

リスク要因：

🔴 セキュリティ要件の厳格化で契約条件が変わる可能性
🔴 BIM化システムの対応状況（ベクター）が決定打になる可能性
🔴 PoC期間中に「期待値 vs 実際」のギャップが生じるリスク
💡 次の営業戦略
Phase 1：信頼構築（1週間以内）

セキュリティ資料を迅速に提供

吉田（部長）の懸念を早期に解消
「シングルサインオンだけで十分」という提案も用意

BIM化システムの進捗を正直に報告

ベクター対応の見通しを明確に
秋口リリース予定を確認し、期待値調整

フォローアップメール

本日の合意点を整理
次回打合せ日程を提案（2週間後）
Phase 2：PoC準備（2週間以内）

顧客の社内検討をサポート

吉田から「アカウント数・開始時期」の決定を引き出す
必要に応じて、専務への簡潔な説明資料を提供

初期トレーニング計画の提示

ワークフロー機能の使い方（重要）
設計部全体への説明会の実施
Phase 3：PoC実行（3ヶ月）

月1回のチェックインを設定

使用状況の確認
課題・要望の吸い上げ
アップセル機会の発掘（セキュリティオプション、BIM化システム）

成功事例の共有

フロンティアコンサルティング（100名導入）の事例を活用
「初稿で案件を取る」という成果を目指す
⚠️ 注意点・落とし穴
注意点	対策
吉田（部長）の「スケッチ品質への不安」	Renderyなら「ラフなスケッチでも高品質なパースになる」という安心感を強調。デモで手書き図面の例を見せる
複数視点の整合性への期待値	「SketchUpで立体化してからRenderyで仕上げる」というハイブリッドアプローチを早期に提案。完全自動化は難しいことを明確に
セキュリティ要件の後付け	初期段階で「シングルサインオン」の必要性を確認。後から「IP制限も必要」となると契約条件が変わる
PoC期間中の期待値ギャップ	初期トレーニングで「4～5回試行で精度が上がる」ことを説明。1回目で完璧を期待させない
BIM化システムへの過度な期待	「秋口予定、ベクター対応は未定」を明確に。これを理由に導入を遅延させないよう注意
🚀 アップセル・拡大機会
機会	タイミング	提案内容
セキュリティオプション	PoC中	IT部門の要件が明確になったら、シングルサインオン+IP制限を提案
アカウント数の拡大	PoC後（3ヶ月）	「効果が出た」という実績をもとに、全16名への拡大を提案
BIM化システム	秋口リリース後	ベクター対応が確定したら、「図面の自動CAD化」の価値を説明
学習モデル機能	PoC後期	「御社の施工事例を学習させて、ナチュラルテイストを自動生成」という差別化提案
📊 顧客プロファイル
項目	評価
導入意欲	🔥🔥🔥 高い
技術リテラシー	🔥🔥 中程度（既にGemini/ChatGPTを試している）
決裁スピード	🔥🔥 中程度（段階的導入で慎重）
予算規模	🔥🔥🔥 十分（月120,000円程度は許容）
競合リスク	🔥 低い（Gemini/ChatGPTとの比較で優位性が明確）

作成日：2026年7月2日
営業担当：妹尾一生
顧客：㈱サンテン・コーポレーション 設計部","","2026-07-16","12.0","初回打合せ完了","","","32000.0","","🎁 次回打合せの提案内容

日程：2週間後（7月15日前後）

アジェンダ：

セキュリティ要件の最終確認
PoC契約書の内容確認
初期トレーニング計画の説明
開始時期・アカウント数の最終決定

参加者：吉田（部長）、吉田（専務）、設計部メンバー（希望者）","","導入意向","","Closed Won","","100.0","2026-07-02","2026-07-01","384000.0","384000.0","true","true","","","","","2026/07"
"a08RB00001dLVHzYAO","005RB00000YoJyLYAV","false","清水建設株式会社 九州支店 リニューアル推進部","2026-07-14T03:39:59.000Z","005RB00000YoJyLYAV","2026-07-31T08:09:09.000Z","005RB00000eIlkbYAC","2026-07-31T08:09:09.000Z","","","","","001RB00001VTrvxYAD","003RB00001NsWxBYAV","月","","","2026-07-17","12.0","初回打合せ完了","","","8000.0","","","","提案済み","Referral","Closed Won","2026-07-17","100.0","2026-06-17","2026-08-01","96000.0","96000.0","true","true","1.0","Pro","Rendery","","2026/08"
"a08RB00001ds1L7YAI","005RB00000eIlkbYAC","false","株式会社パインウェル","2026-07-16T05:52:06.000Z","005RB00000eIlkbYAC","2026-07-16T05:53:46.000Z","005RB00000eIlkbYAC","2026-07-16T05:53:46.000Z","","","","","001RB00001b3qNeYAI","","月","","","","12.0","","","","8000.0","","","","","","Closed Won","","100.0","2026-07-01","2026-07-01","96000.0","96000.0","true","true","","","","","2026/07"
"a08RB00001dtYIDYA2","005RB00000eIlkbYAC","false","株式会社ワンズ・レーニア","2026-07-16T07:18:26.000Z","005RB00000eIlkbYAC","2026-08-10T02:15:30.000Z","005RB00000eezKIYAY","2026-08-10T02:15:30.000Z","","","","","001RB00001VTrrHYAT","","月","","","","12.0","","","","75000.0","","","","","","Closed Won","","100.0","2026-07-01","2026-07-01","900000.0","900000.0","true","true","5.0","Enterprise","Rendery","S1","2026/07"
"a08RB00001el1SaYAI","005RB00000YoJyLYAV","false","清水建設株式会社 九州支店設計部","2026-07-22T09:32:11.000Z","005RB00000YoJyLYAV","2026-07-28T06:51:48.000Z","005RB00000eIlkbYAC","2026-07-28T06:51:48.000Z","","","","","001RB00001VTrvxYAD","003RB00001UZ3pIYAT","月","","","2026-07-30","12.0","初回打合せ完了","","","150000.0","","","","提案済み","Referral","Closed Won","","100.0","2026-07-22","2026-08-01","1800000.0","1800000.0","true","true","10.0","Enterprise","Rendery","S1","2026/08"
"a08RB00001eo5GHYAY","005RB00000YoJyLYAV","false","株式会社MUJIHOUSE様 Rendery導入","2026-07-22T11:28:44.000Z","005RB00000YoJyLYAV","2026-07-28T12:01:41.000Z","005RB00000YoJyLYAV","2026-07-28T12:01:41.000Z","","","","","001RB00001VTrlMYAT","","月","read.ai によって生成された回答:

■ 商談サマリー（3行以内）

Renderyの機能説明と、既存AI（Gemini）からの置き換え/補完検討の初回商談

顧客は「営業提案用パースの高品質化・運用効率化」が主目的

資料確認・社内検討後に見積依頼の流れで合意

■ 顧客情報

会社名：株式会社MUJI HOUSE

部署 / 役職：リノベーション部門（担当：間瀬口様）

利用想定人数：10名程度（将来的に他部署含め増加可能性あり）

導入背景（なぜ今）：

・営業提案用パース作成の内製化・高度化を推進中

・現状Gemini活用しているが運用/品質に課題あり

■ 顧客要件（Must / Want）

【Must】

・既存のベタ塗りパースをフォトリアル化

・営業提案資料として使える品質

・誰でも使える運用（属人化回避）

【Want】

・自社家具/建材の再現・テンプレ化

・プロンプト不要の運用

・社内共有/コミュニケーション効率化

・将来的な自動モデリング/DXF生成

■ 現状の課題・不満

・Geminiはプロンプト依存で再現性が低い

・意図しないイラスト調出力が発生

・生成制限（回数制限）あり

・生成を重ねると画質が劣化

■ Renderyで刺さったポイント

・機能ごとに最適AIを切替（品質担保）

・プロンプト不要で誰でも操作可能

・テンプレ化による運用標準化

・画質劣化なし・4K出力

・家具/建材の登録・再現性

■ 懸念点・未解消事項

・社内での利用人数確定（10名以上か不明）

・セキュリティ要件（情報システム確認必要）

・予算未確保

・全社トライアルの実行可否（2週間は難色）

・Knock等の高度機能の適合性（フルリノベとの相性）

■ 決裁・導入条件

決裁者：未特定（社内確認必要）

予算感：未確定（上限次第で意思決定）

導入時期：最短で5月1日開始希望（前提：社内調整完了）

契約形態（PoC / 年契約 / 未定）：未定（まずは検討・見積段階）

■ 現在の商談フェーズ（1つだけ）

情報収集

■ 次アクション（誰が・いつまでに）

営業：資料送付・トライアル案内・見積準備

顧客：社内で利用人数/予算/導入可否の確認

技術/CS：トライアル時の運用設計（必要に応じて）

■ 営業メモ（戦略・注意点）

・初期は「営業用パース生成」にユースケース限定して提案すべき

・PoCは3名チームでのスモールスタートが現実的

・エンタープライズ前提ではなくPro含めた柔軟提案が必要

・価格感がボトルネック→人数×単価ではなくROI訴求

・将来的な家具データ連携/協業（MUJI家具活用）は中長期アップセル軸

・まずは「Gemini置き換えでの即効性」を強く押すことが重要

ステージ
興味あり（商談打診）
お打ち合わせセッティング完了
年3月19日 18:21
妹尾一生 (ウェブアプリ)

事前ヒアリング
年3月17日
妹尾一生
間瀬口 純一
株式会社MUJI HOUSE
レンダリングソフト的な形で使いたいと考え資料請求。

設計はモデリングしている（白モデル立ち上げ）



geminiを使い、現在はパースに色付けをしている。

→相川さまからのご紹介で、使いやすい建築専門のAIがあれば、と思い問い合わせ。



free使ってみたが、使い方がよく分からず想像と違うものが出た。

打ち合わせでは使い方を教えていただき、どう業務で活用できるか考えたい。





Budget（予算）：予算未確保
Authority（決裁権）：担当者のため上席となる。詳細は未確認
Need（必要性）：nice to haveであり訴求が必要
Timeframe（導入時期）：特に決まっていない","","2026-07-31","12.0","初回打合せ完了","","","24000.0","","","","提案済み","Referral","Negotiation","","80.0","2026-03-17","2026-09-01","288000.0","230400.0","false","false","3.0","Pro","Rendery","","2026/09"
"a08RB00001eo9oXYAQ","005RB00000YoJyLYAV","false","NTTファシリティーズエンジニアリング株式会社","2026-07-22T11:45:31.000Z","005RB00000YoJyLYAV","2026-08-05T05:56:19.000Z","005RB00000YoJyLYAV","2026-08-05T05:56:19.000Z","","","","","001RB00001VTrr4YAD","003RB00001NsORsYAN","月","","","2026-08-31","12.0","初回打合せ完了","","","90000.0","","","","提案済み","Referral","Negotiation","","80.0","2026-05-14","2026-09-01","1080000.0","864000.0","false","false","6.0","Enterprise","Rendery","","2026/09"
"a08RB00001eoJRKYA2","005RB00000YoJyLYAV","false","近鉄・都ホテルズ株式会社","2026-07-22T12:30:57.000Z","005RB00000YoJyLYAV","2026-07-28T11:06:57.000Z","005RB00000YoJyLYAV","2026-07-28T11:06:57.000Z","","","","","001RB00001c11bZYAQ","003RB00001UbCwTYAV","月","","","2026-07-31","12.0","初回打合せ完了","","","250000.0","","","","提案済み","Referral","Negotiation","","80.0","","2026-08-05","3000000.0","2400000.0","false","false","10.0","Enterprise","Rendery","","2026/08"
"a08RB00001etCloYAE","005RB00000YoJyLYAV","false","株式会社ネオデザイン事務所(大塚商会)","2026-07-23T03:49:32.000Z","005RB00000YoJyLYAV","2026-08-06T09:18:58.000Z","005RB00000YoJyLYAV","2026-08-06T09:18:58.000Z","","","","","001RB00001VTqleYAD","003RB00001VGu77YAD","年","□■━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
株式会社大塚商会 仙台支店
PLMソリューション営業部 CAD販売課 建設ソリューション
藤野　祐介
〒983-0864　仙台市宮城野区名掛丁205-1
電話：022-292-8831（18時以降留守番電話）
FAX：022-292-8839
E-mail　Yuusuke.Fujino@otsuka-shokai.co.jp

☆建設業&製造業CAD/CAM/CAE情報サイト　CAD　JAPAN☆
BIM・CIMその他作業効率を図れるツールの情報が満載！！
多くの最新情報が記載されておりますので是非お気に入りに登録して下さい！！
　http://www.cadjapan.com/
▼大塚商会ホームページ
　http://www.otsuka-shokai.co.jp/
▼大塚商会ERPナビ　　
　https://www.otsuka-shokai.co.jp/erpnavi/?02=03_erpnavi_89_23636-ktn
▼出かける必要なし！自席で参加のオンラインセミナー
　http://www.cadjapan.com/topics/event/online.html
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━■□","","","12.0","初回打合せ完了","","","8000.0","","","","提案作成済み","","Closed Won","","100.0","","2026-08-01","96000.0","96000.0","true","true","1.0","Pro","Rendery","","2026/08"
"a08RB00001eu7aQYAQ","005RB00000YoJyLYAV","false","名古屋鉄道株式会社","2026-07-23T03:42:59.000Z","005RB00000YoJyLYAV","2026-07-23T04:33:03.000Z","005RB00000YoJyLYAV","2026-07-23T04:33:03.000Z","","","","","001RB00001c6YTfYAM","003RB00001Ui5OnYAJ","月","","","","12.0","初回打合せ完了","","","8000.0","","","","提案作成済み","HP","ValueProposition","","50.0","2026-07-22","2026-09-01","96000.0","48000.0","false","false","2.0","Pro","Rendery","","2026/09"
"a08RB00001euRKaYAM","005RB00000YoJyLYAV","false","近畿日本鉄道株式会社","2026-07-23T04:00:50.000Z","005RB00000YoJyLYAV","2026-07-28T11:14:03.000Z","005RB00000YoJyLYAV","2026-07-28T11:14:03.000Z","","","","","001RB00001c6PYQYA2","003RB00001UhmcIYAR","年","","","","12.0","社内検討中","","","75000.0","","","","","Referral","NeedsAnalysis","","40.0","2026-06-22","2026-09-01","900000.0","360000.0","false","false","5.0","Enterprise","Rendery","","2026/09"
"a08RB00001ewScLYAU","005RB00000YoJyLYAV","false","JR東日本建築設計（アップセル）","2026-07-23T07:34:35.000Z","005RB00000YoJyLYAV","2026-08-17T05:28:33.000Z","005RB00000YoJyLYAV","2026-08-17T05:28:33.000Z","","","","","001RB00001VTrHVYA1","003RB00001UkIMkYAN","年","","","2026-09-18","12.0","初回打合せ完了","","","1580000.0","","","","導入意向","Referral","NeedsAnalysis","","40.0","2026-07-21","2026-10-01","1.896E7","7584000.0","false","false","7.0","Enterprise","Rendery","","2026/10"
"a08RB00001ewzmkYAA","005RB00000eezKIYAY","false","飯島建設株式会社","2026-07-23T07:39:29.000Z","005RB00000eezKIYAY","2026-07-30T04:42:59.000Z","005RB00000YoJyLYAV","2026-07-30T04:42:59.000Z","","","","","001RB00001VTrk8YAD","003RB00001UlGh3YAF","月","","","","12.0","","","","75000.0","","","","","","NeedsAnalysis","","40.0","","2026-08-17","900000.0","360000.0","false","false","5.0","Enterprise","Rendery","","2026/08"
"a08RB00001f7XjtYAE","005RB00000YoJyLYAV","false","株式会社石本建築事務所","2026-07-24T04:16:38.000Z","005RB00000YoJyLYAV","2026-07-24T05:58:01.000Z","005RB00000YoJyLYAV","2026-07-24T05:58:01.000Z","","2026-07-28T10:36:46.000Z","2026-07-28T10:36:46.000Z","","001RB00001cJZIDYA4","","月","","","","12.0","初回打合せ完了","","","150000.0","","","","導入意向","Referral","Applove","","","2026-07-24","2026-08-01","1800000.0","0.0","false","false","10.0","Enterprise","Rendery","","2026/08"
"a08RB00001fC2sNYAS","005RB00000YoJyLYAV","false","清水建設株式会社 北九州営業所","2026-07-24T09:49:44.000Z","005RB00000YoJyLYAV","2026-07-28T06:45:59.000Z","005RB00000eIlkbYAC","2026-07-28T06:45:59.000Z","","","","","001RB00001VTrvxYAD","003RB00001UxzbzYAB","月","","","2026-07-17","12.0","初回打合せ完了","","","8000.0","","","","提案済み","Referral","Closed Won","2026-07-17","100.0","2026-06-17","2026-08-01","96000.0","96000.0","true","true","1.0","Pro","Rendery","","2026/08"
"a08RB00001fc1z4YAA","005RB00000YoJyLYAV","false","株式会社ローザ様(大塚商会)","2026-07-28T01:48:26.000Z","005RB00000YoJyLYAV","2026-07-31T04:45:46.000Z","005RB00000YoJyLYAV","2026-07-31T04:45:46.000Z","","","","","001RB00001VTqleYAD","003RB00001VSYkLYAX","年","","","","12.0","初回打合せ完了","","","32000.0","","","","提案済み","Referral","Applove","2026-07-31","","2026-06-28","2026-09-01","384000.0","0.0","false","false","5.0","Pro","Rendery","","2026/09"
"a08RB00001fjgFtYAI","005RB00000YoJyLYAV","false","S PLUS ONE 建築設計事務所","2026-07-28T10:54:14.000Z","005RB00000YoJyLYAV","2026-07-28T10:54:14.000Z","005RB00000YoJyLYAV","2026-07-28T10:54:14.000Z","","","","","001RB00001csl8SYAQ","003RB00001VYsOeYAL","月","","","","12.0","初回打合せ完了","","","8000.0","","","","トライアル中","HP","NeedsAnalysis","","40.0","","2026-08-04","96000.0","38400.0","false","false","1.0","Pro","Rendery","","2026/08"
"a08RB00001fsrdVYAQ","005RB00000YoJyLYAV","false","東海旅客鉄道株式会社","2026-07-29T06:24:17.000Z","005RB00000YoJyLYAV","2026-07-29T06:32:14.000Z","005RB00000YoJyLYAV","2026-07-29T06:32:14.000Z","","","","","001RB00001VTr3AYAT","003RB00001NsOsUYAV","月","","","","12.0","","","","16000.0","","","","","","ValueProposition","","50.0","","2026-09-01","192000.0","96000.0","false","false","2.0","Pro","Rendery","","2026/09"
"a08RB00001fuC6TYAU","005RB00000YoJyLYAV","true","株式会社ライフステージ（アップセル）","2026-07-29T08:35:14.000Z","005RB00000YoJyLYAV","2026-08-10T02:55:52.000Z","005RB00000eezKIYAY","2026-08-10T02:55:52.000Z","","","","","001RB00001VTr0AYAT","003RB00001NsWwWYAV","月","","","","12.0","初回打合せ完了","","","75000.0","","","","","Referral","Closed Won","","100.0","","2026-08-01","900000.0","900000.0","true","true","5.0","Enterprise","Rendery","S1","2026/08"
