Id,Name,Invoice__c,Invoice__r.ParentContract__c,Invoice__r.Account__c,ProductMaster__c,ProductMaster__r.Name,ProductMaster__r.MRR_Target__c,Description__c,Quantity__c,Line_Amount__c,Unit_Price__c
a01RB00001cHrUYYA0,INVL-0000000336,a00RB00002AyE6AYAV,a04RB00000kUAQ2YAO,001RB00001VTqnbYAD,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUZYA0,INVL-0000000337,a00RB00002AyE6BYAV,a04RB00000kUAQ3YAO,001RB00001VTqnHYAT,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUaYAK,INVL-0000000338,a00RB00002AyE6CYAV,a04RB00000kUAQ0YAO,001RB00001VTtIfYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUbYAK,INVL-0000000339,a00RB00002AyE6DYAV,a04RB00000kUAPbYAO,001RB00001VTqaGYAT,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),3,33000,11000
a01RB00001cHrUcYAK,INVL-0000000340,a00RB00002AyE6EYAV,a04RB00000kUAQ2YAO,001RB00001VTqnbYAD,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUdYAK,INVL-0000000341,a00RB00002AyE6FYAV,a04RB00000kUAQ3YAO,001RB00001VTqnHYAT,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUeYAK,INVL-0000000342,a00RB00002AyE6GYAV,a04RB00000kUAPbYAO,001RB00001VTqaGYAT,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),3,33000,11000
a01RB00001cHrUfYAK,INVL-0000000343,a00RB00002AyE6HYAV,a04RB00000kUAQ2YAO,001RB00001VTqnbYAD,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUgYAK,INVL-0000000344,a00RB00002AyE6IYAV,a04RB00000kUAQ3YAO,001RB00001VTqnHYAT,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUhYAK,INVL-0000000345,a00RB00002AyE6JYAV,a04RB00000kUAQAYA4,001RB00001VTrGkYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUiYAK,INVL-0000000346,a00RB00002AyE6KYAV,a04RB00000kUAQBYA4,001RB00001VTtIiYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUjYAK,INVL-0000000347,a00RB00002AyE6LYAV,a04RB00000kUAQ0YAO,001RB00001VTtIfYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUkYAK,INVL-0000000348,a00RB00002AyE6MYAV,a04RB00000kUAPbYAO,001RB00001VTqaGYAT,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),3,33000,11000
a01RB00001cHrUlYAK,INVL-0000000349,a00RB00002AyE6NYAV,a04RB00000kUAQ2YAO,001RB00001VTqnbYAD,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cHrUmYAK,INVL-0000000350,a00RB00002AyE6OYAV,a04RB00000kUAQ3YAO,001RB00001VTqnHYAT,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cID5VYAW,INVL-0000000355,a00RB00002AyetYYAR,a04RB00000kUAPlYAO,001RB00001VTtIXYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5WYAW,INVL-0000000356,a00RB00002AyetZYAR,a04RB00000kUAPXYA4,001RB00001VTqZVYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5XYAW,INVL-0000000357,a00RB00002AyetaYAB,a04RB00000kUAPVYA4,001RB00001VTqZpYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5YYAW,INVL-0000000358,a00RB00002AyetbYAB,a04RB00000kUAPxYAO,001RB00001VTtIdYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,KnockKnockAI_Basicプラン(月額),1,11000,11000
a01RB00001cID5ZYAW,INVL-0000000359,a00RB00002AyetcYAB,a04RB00000kUAPlYAO,001RB00001VTtIXYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5aYAG,INVL-0000000360,a00RB00002AyetdYAB,a04RB00000kUAPXYA4,001RB00001VTqZVYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5bYAG,INVL-0000000361,a00RB00002AyeteYAB,a04RB00000kUAPVYA4,001RB00001VTqZpYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5cYAG,INVL-0000000362,a00RB00002AyetfYAB,a04RB00000kUAPlYAO,001RB00001VTtIXYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5dYAG,INVL-0000000363,a00RB00002AyetgYAB,a04RB00000kUAPXYA4,001RB00001VTqZVYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5eYAG,INVL-0000000364,a00RB00002AyethYAB,a04RB00000kUAPVYA4,001RB00001VTqZpYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5fYAG,INVL-0000000365,a00RB00002AyetiYAB,a04RB00000kUAPVYA4,001RB00001VTqZpYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5gYAG,INVL-0000000366,a00RB00002AyetjYAB,a04RB00000kUAPxYAO,001RB00001VTtIdYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,KnockKnockAI_Basicプラン(月額),1,11000,11000
a01RB00001cID5hYAG,INVL-0000000367,a00RB00002AyetkYAB,a04RB00000kUAPlYAO,001RB00001VTtIXYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cID5iYAG,INVL-0000000368,a00RB00002AyetlYAB,a04RB00000kUAPXYA4,001RB00001VTqZVYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cJpgMYAS,INVL-0000000351,a00RB00002B0dy5YAB,a04RB00000kUAPjYAO,001RB00001VTqZWYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI Basicプラン(月額),1,11000,11000
a01RB00001cJpgNYAS,INVL-0000000352,a00RB00002B0dy6YAB,a04RB00000kUAPjYAO,001RB00001VTqZWYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI Basicプラン(月額),1,11000,11000
a01RB00001cJpgOYAS,INVL-0000000353,a00RB00002B0dy7YAB,a04RB00000kUAPjYAO,001RB00001VTqZWYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI Basicプラン(月額),1,11000,11000
a01RB00001cJpgPYAS,INVL-0000000354,a00RB00002B0dy8YAB,a04RB00000kUAPjYAO,001RB00001VTqZWYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI Basicプラン(月額),1,11000,11000
a01RB00001cMzePYAS,INVL-0000000369,a00RB00002B4i3EYAR,a04RB00000n5JdiYAE,001RB00001br9KgYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,1,11000,11000
a01RB00001cMzeQYAS,INVL-0000000370,a00RB00002B4i3FYAR,a04RB00000n5JdjYAE,001RB00001br9KfYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,4,44000,11000
a01RB00001cMzeRYAS,INVL-0000000371,a00RB00002B4i3GYAR,a04RB00000n5JdkYAE,001RB00001br9KNYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzeSYAS,INVL-0000000372,a00RB00002B4i3HYAR,a04RB00000n5JdlYAE,001RB00001br9KLYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額,1,8000,8000
a01RB00001cMzeTYAS,INVL-0000000373,a00RB00002B4i3IYAR,a04RB00000n5JdnYAE,001RB00001br9KQYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzeUYAS,INVL-0000000374,a00RB00002B4i3JYAR,a04RB00000n5JdoYAE,001RB00001br9KOYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzeVYAS,INVL-0000000375,a00RB00002B4i3KYAR,a04RB00000n5JdpYAE,001RB00001VTrvcYAD,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,[月額費用]Rendery Enterpriseプラン_13アカウント,13,195000,15000
a01RB00001cMzeWYAS,INVL-0000000376,a00RB00002B4i3KYAR,a04RB00000n5JdpYAE,001RB00001VTrvcYAD,a0CRB0000CcXZ6a2QG,Rendery セキュリティオプション(SSO)_初期費用,false,[月額費用]セキュリティオプション+_運用費用,1,100000,100000
a01RB00001cMzeXYAS,INVL-0000000377,a00RB00002B4i3LYAR,a04RB00000n5JdqYAE,001RB00001VTtIcYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cMzeYYAS,INVL-0000000378,a00RB00002B4i3MYAR,a04RB00000n5JdrYAE,001RB00001br9KVYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI Basicプラン,1,11000,11000
a01RB00001cMzeZYAS,INVL-0000000379,a00RB00002B4i3NYAR,a04RB00000n5JdtYAE,001RB00001br9KSYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzeaYAC,INVL-0000000380,a00RB00002B4i3OYAR,a04RB00000n5JduYAE,001RB00001br9KdYAI,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,2,16000,8000
a01RB00001cMzebYAC,INVL-0000000381,a00RB00002B4i3PYAR,a04RB00000n5JdvYAE,001RB00001VTCYEYA5,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額,10,150000,15000
a01RB00001cMzecYAC,INVL-0000000382,a00RB00002B4i3PYAR,a04RB00000n5JdvYAE,001RB00001VTCYEYA5,a0CRB0000CcXZ6b2QG,Rendery セキュリティオプション(SSO)_運用費用,true,セキュリティオプション（シングルサインオン）_月額,1,30000,30000
a01RB00001cMzedYAC,INVL-0000000383,a00RB00002B4i3QYAR,a04RB00000n5JdwYAE,001RB00001br9KYYAY,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_月額,2,30000,15000
a01RB00001cMzeeYAC,INVL-0000000384,a00RB00002B4i3RYAR,a04RB00000n5JdxYAE,001RB00001br9KIYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Proプラン_1アカウント(月額費用),1,8000,8000
a01RB00001cMzefYAC,INVL-0000000385,a00RB00002B4i3SYAR,a04RB00000n5JdyYAE,001RB00001br9KcYAI,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_1アカウント(26年6月-27年3月分),10,150000,15000
a01RB00001cMzegYAC,INVL-0000000386,a00RB00002B4i3TYAR,a04RB00000kUAOjYAO,001RB00001VTqf7YAD,a0CRB0000Ck3ReH2QU,Rendery_Enterpriseプラン,false,Rendery Enterpriseプラン_3アカウント_月払い,3,45000,15000
a01RB00001cMzehYAC,INVL-0000000387,a00RB00002B4i3UYAR,a04RB00000n5JdzYAE,001RB00001br9KeYAI,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン5アカウント_月額,5,75000,15000
a01RB00001cMzeiYAC,INVL-0000000388,a00RB00002B4i3VYAR,a04RB00000n5JdrYAE,001RB00001br9KVYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI Basicプラン,1,11000,11000
a01RB00001cMzejYAC,INVL-0000000389,a00RB00002B4i3WYAR,a04RB00000n5Je0YAE,001RB00001VTtIVYA1,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI Basicプラン(月額),1,11000,11000
a01RB00001cMzekYAC,INVL-0000000390,a00RB00002B4i3XYAR,a04RB00000n5JdtYAE,001RB00001br9KSYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzelYAC,INVL-0000000391,a00RB00002B4i3YYAR,a04RB00000n5JdiYAE,001RB00001br9KgYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,1,11000,11000
a01RB00001cMzemYAC,INVL-0000000392,a00RB00002B4i3ZYAR,a04RB00000n5JdjYAE,001RB00001br9KfYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,4,44000,11000
a01RB00001cMzenYAC,INVL-0000000393,a00RB00002B4i3aYAB,a04RB00000n5JdkYAE,001RB00001br9KNYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzeoYAC,INVL-0000000394,a00RB00002B4i3bYAB,a04RB00000n5Je1YAE,001RB00001VTqkQYAT,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,Rendery Enterpriseプラン_月額,5,55000,11000
a01RB00001cMzepYAC,INVL-0000000395,a00RB00002B4i3cYAB,a04RB00000n5Je2YAE,001RB00001VTCYwYAP,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzeqYAC,INVL-0000000396,a00RB00002B4i3dYAB,a04RB00000n5JdnYAE,001RB00001br9KQYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzerYAC,INVL-0000000397,a00RB00002B4i3eYAB,a04RB00000n5JdoYAE,001RB00001br9KOYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzesYAC,INVL-0000000398,a00RB00002B4i3fYAB,a04RB00000n5Je3YAE,001RB00001VcyFPYAZ,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery(Pro用)・月額料金,6,48000,8000
a01RB00001cMzetYAC,INVL-0000000399,a00RB00002B4i3gYAB,a04RB00000n5JduYAE,001RB00001br9KdYAI,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,2,16000,8000
a01RB00001cMzeuYAC,INVL-0000000400,a00RB00002B4i3hYAB,a04RB00000n5JdvYAE,001RB00001VTCYEYA5,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額,10,150000,15000
a01RB00001cMzevYAC,INVL-0000000401,a00RB00002B4i3hYAB,a04RB00000n5JdvYAE,001RB00001VTCYEYA5,a0CRB0000CcXZ6b2QG,Rendery セキュリティオプション(SSO)_運用費用,true,セキュリティオプション（シングルサインオン）_月額,1,30000,30000
a01RB00001cMzewYAC,INVL-0000000402,a00RB00002B4i3iYAB,a04RB00000n5Je4YAE,001RB00001VTqlZYAT,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,Rendery＿Enterpriseプラン_月額,7,77000,11000
a01RB00001cMzexYAC,INVL-0000000403,a00RB00002B4i3jYAB,a04RB00000n5Je5YAE,001RB00001br9KRYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cMzeyYAC,INVL-0000000404,a00RB00002B4i3kYAB,a04RB00000n5Je6YAE,001RB00001br9KTYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI Basicプラン,1,11000,11000
a01RB00001cMzezYAC,INVL-0000000405,a00RB00002B4i3lYAB,a04RB00000n5JdqYAE,001RB00001VTtIcYAL,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン(月額),1,11000,11000
a01RB00001cMzf0YAC,INVL-0000000406,a00RB00002B4i3mYAB,a04RB00000n5JdrYAE,001RB00001br9KVYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI Basicプラン,1,11000,11000
a01RB00001cMzf1YAC,INVL-0000000407,a00RB00002B4i3nYAB,a04RB00000n5JdtYAE,001RB00001br9KSYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzf2YAC,INVL-0000000408,a00RB00002B4i3oYAB,a04RB00000n5JdiYAE,001RB00001br9KgYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,1,11000,11000
a01RB00001cMzf3YAC,INVL-0000000409,a00RB00002B4i3pYAB,a04RB00000n5JdjYAE,001RB00001br9KfYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,4,44000,11000
a01RB00001cMzf4YAC,INVL-0000000410,a00RB00002B4i3qYAB,a04RB00000n5JdkYAE,001RB00001br9KNYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzf5YAC,INVL-0000000411,a00RB00002B4i3rYAB,a04RB00000n5Je1YAE,001RB00001VTqkQYAT,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,Rendery Enterpriseプラン_月額,5,55000,11000
a01RB00001cMzf6YAC,INVL-0000000412,a00RB00002B4i3sYAB,a04RB00000n5JdlYAE,001RB00001br9KLYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額,1,8000,8000
a01RB00001cMzf7YAC,INVL-0000000413,a00RB00002B4i3tYAB,a04RB00000n5Je2YAE,001RB00001VTCYwYAP,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzf8YAC,INVL-0000000414,a00RB00002B4i3uYAB,a04RB00000n5JdnYAE,001RB00001br9KQYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzf9YAC,INVL-0000000415,a00RB00002B4i3vYAB,a04RB00000n5JdoYAE,001RB00001br9KOYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzfAYAS,INVL-0000000416,a00RB00002B4i3wYAB,a04RB00000n5Je3YAE,001RB00001VcyFPYAZ,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery(Pro用)・月額料金,6,48000,8000
a01RB00001cMzfBYAS,INVL-0000000417,a00RB00002B4i3xYAB,a04RB00000n5JduYAE,001RB00001br9KdYAI,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,2,16000,8000
a01RB00001cMzfCYAS,INVL-0000000418,a00RB00002B4i3yYAB,a04RB00000n5JdvYAE,001RB00001VTCYEYA5,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額,10,150000,15000
a01RB00001cMzfDYAS,INVL-0000000419,a00RB00002B4i3yYAB,a04RB00000n5JdvYAE,001RB00001VTCYEYA5,a0CRB0000CcXZ6b2QG,Rendery セキュリティオプション(SSO)_運用費用,true,セキュリティオプション（シングルサインオン）_月額,1,30000,30000
a01RB00001cMzfEYAS,INVL-0000000420,a00RB00002B4i3zYAB,a04RB00000n5JdtYAE,001RB00001br9KSYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzfFYAS,INVL-0000000421,a00RB00002B4i40YAB,a04RB00000n5JdiYAE,001RB00001br9KgYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,1,11000,11000
a01RB00001cMzfGYAS,INVL-0000000422,a00RB00002B4i41YAB,a04RB00000n5JdjYAE,001RB00001br9KfYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,4,44000,11000
a01RB00001cMzfHYAS,INVL-0000000423,a00RB00002B4i42YAB,a04RB00000n5JdkYAE,001RB00001br9KNYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzfIYAS,INVL-0000000424,a00RB00002B4i43YAB,a04RB00000n5Je1YAE,001RB00001VTqkQYAT,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,Rendery Enterpriseプラン_月額,5,55000,11000
a01RB00001cMzfJYAS,INVL-0000000425,a00RB00002B4i44YAB,a04RB00000n5JdlYAE,001RB00001br9KLYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額,1,8000,8000
a01RB00001cMzfKYAS,INVL-0000000426,a00RB00002B4i45YAB,a04RB00000n5JdlYAE,001RB00001br9KLYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額,1,8000,8000
a01RB00001cMzfLYAS,INVL-0000000427,a00RB00002B4i46YAB,a04RB00000n5Je2YAE,001RB00001VTCYwYAP,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzfMYAS,INVL-0000000428,a00RB00002B4i47YAB,a04RB00000n5JdnYAE,001RB00001br9KQYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzfNYAS,INVL-0000000429,a00RB00002B4i48YAB,a04RB00000n5JdoYAE,001RB00001br9KOYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzfOYAS,INVL-0000000430,a00RB00002B4i49YAB,a04RB00000n5Je4YAE,001RB00001VTqlZYAT,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,Rendery＿Enterpriseプラン_月額,7,77000,11000
a01RB00001cMzfPYAS,INVL-0000000431,a00RB00002B4i4AYAR,a04RB00000n5JduYAE,001RB00001br9KdYAI,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,2,16000,8000
a01RB00001cMzfQYAS,INVL-0000000432,a00RB00002B4i4BYAR,a04RB00000n5Je7YAE,001RB00001br9KbYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,Rendery Enterpriseプラン_月額,12,132000,11000
a01RB00001cMzfRYAS,INVL-0000000433,a00RB00002B4i4CYAR,a04RB00000n5Je8YAE,001RB00001br9KWYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,6,48000,8000
a01RB00001cMzfSYAS,INVL-0000000434,a00RB00002B4i4DYAR,a04RB00000n5Je9YAE,001RB00001br9KaYAI,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_3アカウント_月額費用,3,24000,8000
a01RB00001cMzfTYAS,INVL-0000000435,a00RB00002B4i4EYAR,a04RB00000n5JdzYAE,001RB00001br9KeYAI,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン5アカウント_月額,5,75000,15000
a01RB00001cMzfUYAS,INVL-0000000436,a00RB00002B4i4FYAR,a04RB00000n5JdwYAE,001RB00001br9KYYAY,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_月額,2,30000,15000
a01RB00001cMzfVYAS,INVL-0000000437,a00RB00002B4i4GYAR,a04RB00000n5JdxYAE,001RB00001br9KIYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Proプラン_1アカウント(月額費用),1,8000,8000
a01RB00001cMzfWYAS,INVL-0000000438,a00RB00002B4i4HYAR,a04RB00000kUAOjYAO,001RB00001VTqf7YAD,a0CRB0000Ck3ReH2QU,Rendery_Enterpriseプラン,false,Rendery Enterpriseプラン_3アカウント_月払い,3,45000,15000
a01RB00001cMzfXYAS,INVL-0000000439,a00RB00002B4i4IYAR,a04RB00000n5Je3YAE,001RB00001VcyFPYAZ,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery(Pro用)・月額料金,6,48000,8000
a01RB00001cMzfYYAS,INVL-0000000440,a00RB00002B4i4JYAR,a04RB00000n5JduYAE,001RB00001br9KdYAI,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,2,16000,8000
a01RB00001cMzfZYAS,INVL-0000000441,a00RB00002B4i4KYAR,a04RB00000n5JdtYAE,001RB00001br9KSYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzfaYAC,INVL-0000000442,a00RB00002B4i4LYAR,a04RB00000n5JdiYAE,001RB00001br9KgYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,1,11000,11000
